sample_id	cell_type	fraction	reference	converged
SCPCS000137	Bcells	8.16360861794585e-5	Tref	TRUE
SCPCS000137	CAFs	4.88614435882965e-4	Tref	TRUE
SCPCS000137	CD4_Tcells	0.023215201377591352	Tref	TRUE
SCPCS000137	CD8_Tcells	0.007022472575153843	Tref	TRUE
SCPCS000137	Endothelial	0.0055767880600727324	Tref	TRUE
SCPCS000137	Macrophages	2.746139271322639e-4	Tref	TRUE
SCPCS000137	NKcells	4.926815682765334e-11	Tref	TRUE
SCPCS000137	otherCells	0.9633406734887192	Tref	TRUE
SCPCS000138	Bcells	0.0013519706500931103	Tref	TRUE
SCPCS000138	CAFs	0.004019461605569287	Tref	TRUE
SCPCS000138	CD4_Tcells	0.024091211603746703	Tref	TRUE
SCPCS000138	CD8_Tcells	0.013004749957040991	Tref	TRUE
SCPCS000138	Endothelial	0.01977509936151728	Tref	TRUE
SCPCS000138	Macrophages	6.614760080707472e-4	Tref	TRUE
SCPCS000138	NKcells	8.536536399273646e-9	Tref	TRUE
SCPCS000138	otherCells	0.9370960222774255	Tref	TRUE
SCPCS000139	Bcells	1.979060009657497e-4	Tref	TRUE
SCPCS000139	CAFs	5.019861670708788e-4	Tref	TRUE
SCPCS000139	CD4_Tcells	0.0055485698050183	Tref	TRUE
SCPCS000139	CD8_Tcells	0.0038741773425698804	Tref	TRUE
SCPCS000139	Endothelial	0.006102443333237454	Tref	TRUE
SCPCS000139	Macrophages	2.1226307143466582e-4	Tref	TRUE
SCPCS000139	NKcells	5.16764319472534e-11	Tref	TRUE
SCPCS000139	otherCells	0.9835626542280267	Tref	TRUE
SCPCS000140	Bcells	0.0025464168949235317	Tref	TRUE
SCPCS000140	CAFs	5.172023749795383e-4	Tref	TRUE
SCPCS000140	CD4_Tcells	0.02659619995887641	Tref	TRUE
SCPCS000140	CD8_Tcells	0.01243054637870665	Tref	TRUE
SCPCS000140	Endothelial	0.004697040719390738	Tref	TRUE
SCPCS000140	Macrophages	0.0027044023349075525	Tref	TRUE
SCPCS000140	NKcells	1.7727500010528918e-11	Tref	TRUE
SCPCS000140	otherCells	0.9505081913204881	Tref	TRUE
SCPCS000141	Bcells	5.298798002050186e-5	Tref	TRUE
SCPCS000141	CAFs	0.002215011702112863	Tref	TRUE
SCPCS000141	CD4_Tcells	0.016378928210517125	Tref	TRUE
SCPCS000141	CD8_Tcells	0.011487066030972885	Tref	TRUE
SCPCS000141	Endothelial	0.0029912703481328037	Tref	TRUE
SCPCS000141	Macrophages	5.661632829561283e-4	Tref	TRUE
SCPCS000141	NKcells	9.932610765967671e-11	Tref	TRUE
SCPCS000141	otherCells	0.9663085723459616	Tref	TRUE
SCPCS000142	Bcells	1.435423040952233e-4	Tref	TRUE
SCPCS000142	CAFs	0.09721393115100466	Tref	TRUE
SCPCS000142	CD4_Tcells	0.026426728604379317	Tref	TRUE
SCPCS000142	CD8_Tcells	0.013097110596786485	Tref	TRUE
SCPCS000142	Endothelial	0.03849198536895164	Tref	TRUE
SCPCS000142	Macrophages	0.005068790393691167	Tref	TRUE
SCPCS000142	NKcells	9.833938807736747e-9	Tref	TRUE
SCPCS000142	otherCells	0.8195579017471526	Tref	TRUE
SCPCS000143	Bcells	9.321497953146959e-4	Tref	TRUE
SCPCS000143	CAFs	0.001561595936474825	Tref	TRUE
SCPCS000143	CD4_Tcells	0.030527309510958014	Tref	TRUE
SCPCS000143	CD8_Tcells	0.007471245289763055	Tref	TRUE
SCPCS000143	Endothelial	0.046980429729941896	Tref	TRUE
SCPCS000143	Macrophages	0.0013994037507425259	Tref	TRUE
SCPCS000143	NKcells	4.684722074548215e-10	Tref	TRUE
SCPCS000143	otherCells	0.9111278655183327	Tref	TRUE
SCPCS000144	Bcells	2.702637031646689e-4	Tref	TRUE
SCPCS000144	CAFs	7.87377979773073e-4	Tref	TRUE
SCPCS000144	CD4_Tcells	0.027444929006162785	Tref	TRUE
SCPCS000144	CD8_Tcells	0.011870990834300656	Tref	TRUE
SCPCS000144	Endothelial	0.011901910610905474	Tref	TRUE
SCPCS000144	Macrophages	0.0013408371844393064	Tref	TRUE
SCPCS000144	NKcells	1.0091527465002532e-9	Tref	TRUE
SCPCS000144	otherCells	0.9463836896721013	Tref	TRUE
SCPCS000145	Bcells	0.0013520187013135031	Tref	TRUE
SCPCS000145	CAFs	0.0029322863707610383	Tref	TRUE
SCPCS000145	CD4_Tcells	0.023171386048108464	Tref	TRUE
SCPCS000145	CD8_Tcells	0.01603545017386938	Tref	TRUE
SCPCS000145	Endothelial	0.0615521472458836	Tref	TRUE
SCPCS000145	Macrophages	0.0016194319397130322	Tref	TRUE
SCPCS000145	NKcells	1.0595456371797235e-9	Tref	TRUE
SCPCS000145	otherCells	0.8933372784608054	Tref	TRUE
SCPCS000146	Bcells	2.469830094712618e-4	Tref	TRUE
SCPCS000146	CAFs	0.0017181959895651152	Tref	TRUE
SCPCS000146	CD4_Tcells	0.018882850577856238	Tref	TRUE
SCPCS000146	CD8_Tcells	0.011633379061284928	Tref	TRUE
SCPCS000146	Endothelial	0.00983625633473987	Tref	TRUE
SCPCS000146	Macrophages	0.0026217082592622544	Tref	TRUE
SCPCS000146	NKcells	2.36933577587896e-10	Tref	TRUE
SCPCS000146	otherCells	0.9550606265308867	Tref	TRUE
SCPCS000147	Bcells	6.608136942449194e-7	Tref	TRUE
SCPCS000147	CAFs	5.240138623553859e-4	Tref	TRUE
SCPCS000147	CD4_Tcells	0.053601053010835245	Tref	TRUE
SCPCS000147	CD8_Tcells	0.015260988957795282	Tref	TRUE
SCPCS000147	Endothelial	0.00613060467090044	Tref	TRUE
SCPCS000147	Macrophages	0.006147594354669522	Tref	TRUE
SCPCS000147	NKcells	2.1874394851970312e-10	Tref	TRUE
SCPCS000147	otherCells	0.918335084111006	Tref	TRUE
SCPCS000148	Bcells	1.1353702825104074e-5	Tref	TRUE
SCPCS000148	CAFs	0.0015479292409801126	Tref	TRUE
SCPCS000148	CD4_Tcells	0.03535014499464888	Tref	TRUE
SCPCS000148	CD8_Tcells	0.023684454509051128	Tref	TRUE
SCPCS000148	Endothelial	0.034967973805840914	Tref	TRUE
SCPCS000148	Macrophages	0.003444329698836409	Tref	TRUE
SCPCS000148	NKcells	5.3286304241614756e-11	Tref	TRUE
SCPCS000148	otherCells	0.9009938139945313	Tref	TRUE
SCPCS000149	Bcells	3.481507084611645e-8	Tref	TRUE
SCPCS000149	CAFs	0.0013118145702520011	Tref	TRUE
SCPCS000149	CD4_Tcells	0.03715390357401783	Tref	TRUE
SCPCS000149	CD8_Tcells	0.00919765218103671	Tref	TRUE
SCPCS000149	Endothelial	0.025993179467850423	Tref	TRUE
SCPCS000149	Macrophages	6.377404963271699e-4	Tref	TRUE
SCPCS000149	NKcells	9.632683986180808e-11	Tref	TRUE
SCPCS000149	otherCells	0.92570567479911825	Tref	TRUE
SCPCS000150	Bcells	4.591950163048065e-4	Tref	TRUE
SCPCS000150	CAFs	3.933842799201259e-4	Tref	TRUE
SCPCS000150	CD4_Tcells	0.01030321868264196	Tref	TRUE
SCPCS000150	CD8_Tcells	0.009498394489473982	Tref	TRUE
SCPCS000150	Endothelial	0.0067344595678966255	Tref	TRUE
SCPCS000150	Macrophages	8.556303282057557e-5	Tref	TRUE
SCPCS000150	NKcells	1.9597835886331503e-11	Tref	TRUE
SCPCS000150	otherCells	0.9725257849113441	Tref	TRUE
SCPCS000151	Bcells	6.057480359525187e-7	Tref	TRUE
SCPCS000151	CAFs	2.5265684589587936e-4	Tref	TRUE
SCPCS000151	CD4_Tcells	0.018968508569114816	Tref	TRUE
SCPCS000151	CD8_Tcells	0.01067161083958631	Tref	TRUE
SCPCS000151	Endothelial	0.017599998512120248	Tref	TRUE
SCPCS000151	Macrophages	0.0020617155952580516	Tref	TRUE
SCPCS000151	NKcells	4.842405876553731e-10	Tref	TRUE
SCPCS000151	otherCells	0.9504449034057482	Tref	TRUE
SCPCS000152	Bcells	3.17130693349528e-4	Tref	TRUE
SCPCS000152	CAFs	2.569439071846794e-4	Tref	TRUE
SCPCS000152	CD4_Tcells	0.007422350901044104	Tref	TRUE
SCPCS000152	CD8_Tcells	0.0035321383948647258	Tref	TRUE
SCPCS000152	Endothelial	8.026874025129327e-4	Tref	TRUE
SCPCS000152	Macrophages	5.9400629554072665e-5	Tref	TRUE
SCPCS000152	NKcells	1.487258675671864e-9	Tref	TRUE
SCPCS000152	otherCells	0.9876093465842313	Tref	TRUE
SCPCS000153	Bcells	2.881281881640439e-4	Tref	TRUE
SCPCS000153	CAFs	6.221074319341854e-4	Tref	TRUE
SCPCS000153	CD4_Tcells	0.022855397040537566	Tref	TRUE
SCPCS000153	CD8_Tcells	0.006703846884901858	Tref	TRUE
SCPCS000153	Endothelial	0.004918752121930466	Tref	TRUE
SCPCS000153	Macrophages	6.420493021998276e-4	Tref	TRUE
SCPCS000153	NKcells	1.499411500915539e-11	Tref	TRUE
SCPCS000153	otherCells	0.9639697190153379	Tref	TRUE
SCPCS000154	Bcells	5.020671647794641e-4	Tref	TRUE
SCPCS000154	CAFs	0.00865411993440903	Tref	TRUE
SCPCS000154	CD4_Tcells	0.01823269685416557	Tref	TRUE
SCPCS000154	CD8_Tcells	0.009617012301095417	Tref	TRUE
SCPCS000154	Endothelial	0.03890510564289008	Tref	TRUE
SCPCS000154	Macrophages	0.00151347949778843	Tref	TRUE
SCPCS000154	NKcells	1.46642958784624e-9	Tref	TRUE
SCPCS000154	otherCells	0.9225755171384425	Tref	TRUE
SCPCS000158	Bcells	3.429891789582308e-4	Tref	TRUE
SCPCS000158	CAFs	1.917566784546659e-4	Tref	TRUE
SCPCS000158	CD4_Tcells	0.024261968661837295	Tref	TRUE
SCPCS000158	CD8_Tcells	0.012972176151294836	Tref	TRUE
SCPCS000158	Endothelial	0.005419750812966189	Tref	TRUE
SCPCS000158	Macrophages	1.4027535991942676e-4	Tref	TRUE
SCPCS000158	NKcells	9.50118293770267e-10	Tref	TRUE
SCPCS000158	otherCells	0.9566710822064511	Tref	TRUE
SCPCS000159	Bcells	0.018976745107155052	Tref	TRUE
SCPCS000159	CAFs	0.0096778059689301	Tref	TRUE
SCPCS000159	CD4_Tcells	0.09913268508361478	Tref	TRUE
SCPCS000159	CD8_Tcells	0.05179769177743988	Tref	TRUE
SCPCS000159	Endothelial	0.041435225474988124	Tref	TRUE
SCPCS000159	Macrophages	0.0032316725603984925	Tref	TRUE
SCPCS000159	NKcells	6.315584840958322e-11	Tref	TRUE
SCPCS000159	otherCells	0.7757481739643177	Tref	TRUE
SCPCS000160	Bcells	2.0178739974704708e-4	Tref	TRUE
SCPCS000160	CAFs	0.0011457888693691722	Tref	TRUE
SCPCS000160	CD4_Tcells	0.026966804001767885	Tref	TRUE
SCPCS000160	CD8_Tcells	0.01545564328923147	Tref	TRUE
SCPCS000160	Endothelial	0.027196360107896108	Tref	TRUE
SCPCS000160	Macrophages	0.005393020621096857	Tref	TRUE
SCPCS000160	NKcells	7.136929447383559e-10	Tref	TRUE
SCPCS000160	otherCells	0.9236405949971984	Tref	TRUE
SCPCS000161	Bcells	0.0013110472760681296	Tref	TRUE
SCPCS000161	CAFs	7.692742016435847e-4	Tref	TRUE
SCPCS000161	CD4_Tcells	0.039805581570187806	Tref	TRUE
SCPCS000161	CD8_Tcells	0.02132595436213493	Tref	TRUE
SCPCS000161	Endothelial	0.010743097243340882	Tref	TRUE
SCPCS000161	Macrophages	9.932344834239183e-4	Tref	TRUE
SCPCS000161	NKcells	1.1696691520020324e-9	Tref	TRUE
SCPCS000161	otherCells	0.9250518096935316	Tref	TRUE
SCPCS000162	Bcells	3.825858220859477e-4	Tref	TRUE
SCPCS000162	CAFs	0.0025538358475792303	Tref	TRUE
SCPCS000162	CD4_Tcells	0.017645985760764468	Tref	TRUE
SCPCS000162	CD8_Tcells	0.009649041152247299	Tref	TRUE
SCPCS000162	Endothelial	0.019907006166851857	Tref	TRUE
SCPCS000162	Macrophages	2.759623419072374e-4	Tref	TRUE
SCPCS000162	NKcells	2.391841565829961e-10	Tref	TRUE
SCPCS000162	otherCells	0.9495855826693798	Tref	TRUE
SCPCS000163	Bcells	8.645112831138832e-4	Tref	TRUE
SCPCS000163	CAFs	0.0024164127335723797	Tref	TRUE
SCPCS000163	CD4_Tcells	0.020873238926894626	Tref	TRUE
SCPCS000163	CD8_Tcells	0.00829798037709359	Tref	TRUE
SCPCS000163	Endothelial	0.015093109023237778	Tref	TRUE
SCPCS000163	Macrophages	0.001014749194104262	Tref	TRUE
SCPCS000163	NKcells	1.0245404607186572e-10	Tref	TRUE
SCPCS000163	otherCells	0.9514399983595293	Tref	TRUE
SCPCS000164	Bcells	0.0013881274038626736	Tref	TRUE
SCPCS000164	CAFs	0.0017708128208595993	Tref	TRUE
SCPCS000164	CD4_Tcells	0.024873149900017964	Tref	TRUE
SCPCS000164	CD8_Tcells	0.01432112283408439	Tref	TRUE
SCPCS000164	Endothelial	0.011954422169414267	Tref	TRUE
SCPCS000164	Macrophages	0.0013036293524958335	Tref	TRUE
SCPCS000164	NKcells	3.264191819484969e-11	Tref	TRUE
SCPCS000164	otherCells	0.9443887354866233	Tref	TRUE
SCPCS000165	Bcells	7.059182875939218e-4	Tref	TRUE
SCPCS000165	CAFs	0.0016952436489957889	Tref	TRUE
SCPCS000165	CD4_Tcells	0.043461500096006495	Tref	TRUE
SCPCS000165	CD8_Tcells	0.02264598531313379	Tref	TRUE
SCPCS000165	Endothelial	0.03973447950707051	Tref	TRUE
SCPCS000165	Macrophages	0.0021172445761818205	Tref	TRUE
SCPCS000165	NKcells	1.281889157387118e-9	Tref	TRUE
SCPCS000165	otherCells	0.8896396272891285	Tref	TRUE
SCPCS000166	Bcells	1.3774188646347024e-4	Tref	TRUE
SCPCS000166	CAFs	0.03629422693937141	Tref	TRUE
SCPCS000166	CD4_Tcells	0.023238617338795193	Tref	TRUE
SCPCS000166	CD8_Tcells	0.011157790045214378	Tref	TRUE
SCPCS000166	Endothelial	0.024114519147283346	Tref	TRUE
SCPCS000166	Macrophages	0.0017671573317920043	Tref	TRUE
SCPCS000166	NKcells	2.724327420591222e-10	Tref	TRUE
SCPCS000166	otherCells	0.9032899470386475	Tref	TRUE
SCPCS000167	Bcells	4.6246759328781454e-4	Tref	TRUE
SCPCS000167	CAFs	9.00001596183233e-4	Tref	TRUE
SCPCS000167	CD4_Tcells	0.037492866145000386	Tref	TRUE
SCPCS000167	CD8_Tcells	0.012347842649250351	Tref	TRUE
SCPCS000167	Endothelial	0.013397199450444824	Tref	TRUE
SCPCS000167	Macrophages	5.877998993835378e-4	Tref	TRUE
SCPCS000167	NKcells	6.290655593728557e-10	Tref	TRUE
SCPCS000167	otherCells	0.9348118220373842	Tref	TRUE
SCPCS000129	Bcells	0.0016995338418009057	Bref	TRUE
SCPCS000129	CD4_Tcells	0.055890010533042864	Bref	TRUE
SCPCS000129	CD8_Tcells	0.004684305829529231	Bref	TRUE
SCPCS000129	Monocytes	0.011398169906053298	Bref	TRUE
SCPCS000129	Neutrophils	0.008938191752755198	Bref	TRUE
SCPCS000129	NKcells	1.993828132897333e-7	Bref	TRUE
SCPCS000129	otherCells	0.9173895887540052	Bref	TRUE
SCPCS000130	Bcells	2.1070905119687934e-4	Bref	TRUE
SCPCS000130	CD4_Tcells	0.03072622308470492	Bref	TRUE
SCPCS000130	CD8_Tcells	0.004320196751001337	Bref	TRUE
SCPCS000130	Monocytes	0.007332472445988968	Bref	TRUE
SCPCS000130	Neutrophils	0.005450412929280066	Bref	TRUE
SCPCS000130	NKcells	1.4646851378901097e-8	Bref	TRUE
SCPCS000130	otherCells	0.9519599710909765	Bref	TRUE
SCPCS000131	Bcells	4.8591063303604154e-4	Bref	TRUE
SCPCS000131	CD4_Tcells	0.012521938677580153	Bref	TRUE
SCPCS000131	CD8_Tcells	0.0017071231630512754	Bref	TRUE
SCPCS000131	Monocytes	0.004879636891451692	Bref	TRUE
SCPCS000131	Neutrophils	0.0012734544229750274	Bref	TRUE
SCPCS000131	NKcells	9.105713293219219e-11	Bref	TRUE
SCPCS000131	otherCells	0.9791319361208487	Bref	TRUE
SCPCS000132	Bcells	0.003066997870409583	Bref	TRUE
SCPCS000132	CD4_Tcells	0.023719614030073607	Bref	TRUE
SCPCS000132	CD8_Tcells	0.011114141817266401	Bref	TRUE
SCPCS000132	Monocytes	0.007658638600427827	Bref	TRUE
SCPCS000132	Neutrophils	0.023097091035450015	Bref	TRUE
SCPCS000132	NKcells	2.4570854820017326e-8	Bref	TRUE
SCPCS000132	otherCells	0.9313434920755177	Bref	TRUE
SCPCS000133	Bcells	7.156814748224199e-4	Bref	TRUE
SCPCS000133	CD4_Tcells	0.006983694786622634	Bref	TRUE
SCPCS000133	CD8_Tcells	0.006964970018628848	Bref	TRUE
SCPCS000133	Monocytes	0.0012827840392252623	Bref	TRUE
SCPCS000133	Neutrophils	0.0036135482729841954	Bref	TRUE
SCPCS000133	NKcells	2.610050825989394e-10	Bref	TRUE
SCPCS000133	otherCells	0.9804393211467116	Bref	TRUE
SCPCS000134	Bcells	9.014295603456895e-4	Bref	TRUE
SCPCS000134	CD4_Tcells	0.03290097542027913	Bref	TRUE
SCPCS000134	CD8_Tcells	0.0018361954213660181	Bref	TRUE
SCPCS000134	Monocytes	0.004528791729203276	Bref	TRUE
SCPCS000134	Neutrophils	0.0033624432560726706	Bref	TRUE
SCPCS000134	NKcells	1.9837983771834062e-4	Bref	TRUE
SCPCS000134	otherCells	0.9562717847750148	Bref	TRUE
SCPCS000135	Bcells	0.007203345819757475	Bref	TRUE
SCPCS000135	CD4_Tcells	0.05941627995054003	Bref	TRUE
SCPCS000135	CD8_Tcells	0.01978107632256046	Bref	TRUE
SCPCS000135	Monocytes	0.017561710797502583	Bref	TRUE
SCPCS000135	Neutrophils	0.03767251066210757	Bref	TRUE
SCPCS000135	NKcells	2.6063290717241493e-5	Bref	TRUE
SCPCS000135	otherCells	0.8583390131568147	Bref	TRUE
SCPCS000136	Bcells	0.0013852912519438574	Bref	TRUE
SCPCS000136	CD4_Tcells	0.013934829599256003	Bref	TRUE
SCPCS000136	CD8_Tcells	0.002226933742311145	Bref	TRUE
SCPCS000136	Monocytes	0.004469465448551501	Bref	TRUE
SCPCS000136	Neutrophils	0.005707203855164635	Bref	TRUE
SCPCS000136	NKcells	8.641285408778374e-10	Bref	TRUE
SCPCS000136	otherCells	0.9722762752386443	Bref	TRUE
SCPCS000137	Bcells	4.4699189428835636e-4	Bref	TRUE
SCPCS000137	CD4_Tcells	0.021066445250173232	Bref	TRUE
SCPCS000137	CD8_Tcells	7.750197157127889e-4	Bref	TRUE
SCPCS000137	Monocytes	0.0015798082906476457	Bref	TRUE
SCPCS000137	Neutrophils	0.0019695987502233773	Bref	TRUE
SCPCS000137	NKcells	4.456559245627414e-5	Bref	TRUE
SCPCS000137	otherCells	0.9741175705064984	Bref	TRUE
SCPCS000138	Bcells	9.232293399248223e-4	Bref	TRUE
SCPCS000138	CD4_Tcells	0.017078415019646496	Bref	TRUE
SCPCS000138	CD8_Tcells	0.005242689313579641	Bref	TRUE
SCPCS000138	Monocytes	0.004016022960403183	Bref	TRUE
SCPCS000138	Neutrophils	0.006736571247261214	Bref	TRUE
SCPCS000138	NKcells	1.398482453542577e-10	Bref	TRUE
SCPCS000138	otherCells	0.9660030719793364	Bref	TRUE
SCPCS000139	Bcells	1.676998910776537e-4	Bref	TRUE
SCPCS000139	CD4_Tcells	0.003236791839746881	Bref	TRUE
SCPCS000139	CD8_Tcells	0.0023982937862926704	Bref	TRUE
SCPCS000139	Monocytes	7.928562833743188e-4	Bref	TRUE
SCPCS000139	Neutrophils	0.0035952945312007537	Bref	TRUE
SCPCS000139	NKcells	1.8564185958353794e-10	Bref	TRUE
SCPCS000139	otherCells	0.9898090634826658	Bref	TRUE
SCPCS000140	Bcells	6.82480530014383e-4	Bref	TRUE
SCPCS000140	CD4_Tcells	0.007898768743884586	Bref	TRUE
SCPCS000140	CD8_Tcells	0.001606591817945643	Bref	TRUE
SCPCS000140	Monocytes	0.003019974088584377	Bref	TRUE
SCPCS000140	Neutrophils	0.007825771602911823	Bref	TRUE
SCPCS000140	NKcells	1.0655566851893451e-10	Bref	TRUE
SCPCS000140	otherCells	0.9789664131101036	Bref	TRUE
SCPCS000141	Bcells	1.7790518945628178e-4	Bref	TRUE
SCPCS000141	CD4_Tcells	0.010264783601834757	Bref	TRUE
SCPCS000141	CD8_Tcells	0.004428736636005122	Bref	TRUE
SCPCS000141	Monocytes	0.0021475953439039734	Bref	TRUE
SCPCS000141	Neutrophils	0.0014868627399130063	Bref	TRUE
SCPCS000141	NKcells	1.4399571688717463e-10	Bref	TRUE
SCPCS000141	otherCells	0.9814941163448911	Bref	TRUE
SCPCS000142	Bcells	2.0475872362896158e-4	Bref	TRUE
SCPCS000142	CD4_Tcells	0.016575439510246696	Bref	TRUE
SCPCS000142	CD8_Tcells	0.0013368478383424536	Bref	TRUE
SCPCS000142	Monocytes	0.00833452468940439	Bref	TRUE
SCPCS000142	Neutrophils	0.002225955226106397	Bref	TRUE
SCPCS000142	NKcells	4.530190217235006e-5	Bref	TRUE
SCPCS000142	otherCells	0.9712771721100988	Bref	TRUE
SCPCS000143	Bcells	3.217489969369576e-4	Bref	TRUE
SCPCS000143	CD4_Tcells	0.011647503242617728	Bref	TRUE
SCPCS000143	CD8_Tcells	0.0011385111952892796	Bref	TRUE
SCPCS000143	Monocytes	0.0011444647700349013	Bref	TRUE
SCPCS000143	Neutrophils	0.002039942514030761	Bref	TRUE
SCPCS000143	NKcells	2.0506462964216442e-10	Bref	TRUE
SCPCS000143	otherCells	0.9837078290760257	Bref	TRUE
SCPCS000144	Bcells	2.2296699744354595e-4	Bref	TRUE
SCPCS000144	CD4_Tcells	0.011371068273416557	Bref	TRUE
SCPCS000144	CD8_Tcells	0.0037352247418208587	Bref	TRUE
SCPCS000144	Monocytes	0.0027509231745954056	Bref	TRUE
SCPCS000144	Neutrophils	8.36637107591485e-4	Bref	TRUE
SCPCS000144	NKcells	4.5711958742513384e-10	Bref	TRUE
SCPCS000144	otherCells	0.9810831792480126	Bref	TRUE
SCPCS000145	Bcells	1.8161263564368528e-4	Bref	TRUE
SCPCS000145	CD4_Tcells	0.002939637326002396	Bref	TRUE
SCPCS000145	CD8_Tcells	0.0016439246961689417	Bref	TRUE
SCPCS000145	Monocytes	7.671713444142841e-4	Bref	TRUE
SCPCS000145	Neutrophils	0.001205828744662423	Bref	TRUE
SCPCS000145	NKcells	1.7347421818793948e-10	Bref	TRUE
SCPCS000145	otherCells	0.9932618250796341	Bref	TRUE
SCPCS000146	Bcells	1.0295887953174627e-4	Bref	TRUE
SCPCS000146	CD4_Tcells	0.005253696619341098	Bref	TRUE
SCPCS000146	CD8_Tcells	0.001657168879707852	Bref	TRUE
SCPCS000146	Monocytes	0.0018157267822783436	Bref	TRUE
SCPCS000146	Neutrophils	7.072430048831624e-4	Bref	TRUE
SCPCS000146	NKcells	1.2583138467308575e-10	Bref	TRUE
SCPCS000146	otherCells	0.9904632057084265	Bref	TRUE
SCPCS000147	Bcells	3.007164665451326e-4	Bref	TRUE
SCPCS000147	CD4_Tcells	0.025031394509015537	Bref	TRUE
SCPCS000147	CD8_Tcells	0.0011900424946383397	Bref	TRUE
SCPCS000147	Monocytes	0.0053913416819576536	Bref	TRUE
SCPCS000147	Neutrophils	3.665943527673148e-4	Bref	TRUE
SCPCS000147	NKcells	3.944115349946098e-5	Bref	TRUE
